FB_SPEED,FB_LAP_DIST,FB_BRAKE,MB_LAP_DIST,MB_BRAKE,FS_DIST_FROM_LEFT,FS_SPEED,FS_LAP_DIST,FS_BRAKE,FS_STEERING,MS_DIST_FROM_LEFT,MS_SPEED,MS_LAP_DIST,MS_THROTTLE,MS_BRAKE,MS_STEERING,FT_DIST_FROM_LEFT,FT_SPEED,FT_LAP_DIST,FT_THROTTLE,MT_DIST_FROM_LEFT,MT_SPEED,MT_LAP_DIST,MT_THROTTLE,360_DIST_FROM_LEFT,360_SPEED,360_ANGLE_APEX_1,468_DIST_FROM_LEFT,468_SPEED,468_ANGLE_APEX_2,SECTION_TIME_MS,FB_LAP_DIST_FROM_APEX_1,FS_LAP_DIST_FROM_APEX_1,FT_LAP_DIST_FROM_APEX_1,MS_LAP_DIST_FROM_APEX_1,MS_LAP_DIST_FROM_APEX_2,MB_LAP_DIST_FROM_APEX_1,MT_LAP_DIST_FROM_APEX_1,MT_LAP_DIST_FROM_APEX_2
320,273.003418,0.63556242,305.956543,1.0,2.125804081,211,335.8676758,1.0,0.078416117,11.19891778,131,379.9072266,0.0,0.93656826,1.0,11.87110828,122,386.3916016,0.185976952,8.696564991,122,396.1796875,1.0,4.840080272,169,101.9229368,0.544746684,170,94.55504736,11644,277.8906842,339.0537761,382.354647801,379.927400081,386.7532622,310.17574534,378.01504355,399.96430598
328,273.0419922,0.646021068,310.5751953,1.0,4.693265608,200,346.1835938,1.0,0.105699241,5.563304809,124,397.7109375,0.596368372,0.0,1.0,10.11503996,124,389.7324219,0.148668647,5.753110684,131,455.5078125,1.0,5.954433669,176,104.5582709,10.03772897,138,-71.30481292,13030,278.0153335,349.60306322,380.607341125,374.62077355,402.3763206,315.02609566,322.62022652,456.25399337
328,260.8710938,0.480903327,274.2060547,1.0,5.229345406,163,350.9746094,1.0,0.084824905,6.597229528,116,401.9882813,0.937804222,0.0,0.958892286,11.69020796,115,390.3535156,0.098924242,3.909413581,117,411.5488281,1.0,6.220370162,147,104.5654729,7.996532839,149,110.6749503,12081,266.0513592,354.20682756,382.080997825,373.23166314,405.88731318,279.2321915,364.33651491,415.58306959
326,275.46875,0.846449196,292.8105469,1.0,5.061854634,195,346.9707031,1.0,0.080613412,11.11586844,124,387.9882813,0.098802164,0.0614786,1.0,11.11586844,124,387.9882813,0.098802164,1.515272883,118,427.8828125,1.0,6.509018311,171,105.0589179,8.877599305,137,-74.57887225,12378,280.506637,350.47082267999997,381.679973505,381.679973505,392.7414454,297.65034198,346.30241848000003,433.82321045
331,268.3144531,0.209948882,306.5415039,0.899595618,1.426942129,237,331.5029297,0.821301579,0.112009935,4.330138018,112,402.6289063,0.078889146,0.227817193,0.634967148,3.681027308,111,404.0864258,0.221026927,1.590964526,127,439.3432617,1.0,5.117683987,187,100.7215505,1.611809549,147,-95.39534367,11817,273.2218069,334.70888095,369.69155825,371.09005802,407.33147180000003,310.66407941,337.63643569,442.61689108
257,212.1060638,0.202105746,222.6925049,0.34721905,3.168713196,179,326.0871887,0.165072098,0.083634697,12.104897,152,368.2225037,0.0,0.0,0.400686651,14.11877389,151,371.883728,0.065949492,8.769510249,211,724.1359253,0.719249249,8.615790315,156,107.9184412,1.917473597,154,-96.3574923,13699,217.7367912,330.07721831,376.94223206,372.72414389,379.8398247,228.2483365,81.3561085,270.83450189999996
315,180.7587891,0.483314246,213.4384766,0.895582497,3.597024126,150,331.3500977,0.0,0.078233011,15.16080156,141,391.828125,0.073350117,0.0,0.419180602,3.519457773,150,329.2626953,0.046952009,8.806600549,266,761.9990234,0.985213995,8.004663885,147,107.4377658,1.51371442,142,-90.09548718,13075,186.5092592,335.25022789,333.22791525,384.546030501,395.58260779,219.0949968,44.972524799999974,233.15893849999998
328,259.3743286,0.315175086,277.0422363,0.745479524,3.020803448,248,330.687561,0.457267106,0.081254289,5.113353794,158,395.8713379,0.0,0.456260026,0.550286114,8.843928768,132,417.2623901,0.010040437,8.327621745,125,563.1379395,1.0,5.525130472,214,103.206864,12.42662099,127,-113.1390975,13071,264.5992882,334.44405411,351.12610938,374.82013745,400.69351183000003,282.08242789999997,223.1082246,427.99662854
329,263.8452148,0.420279235,293.8583984,1.0,4.164131212,190,342.8242188,1.0,0.085282676,7.433947391,148,398.3505859,0.051285572,0.0,0.603295922,7.666779375,151,365.887207,0.11421378,10.38073867,163,594.6152344,1.0,6.181343041,159,104.2446348,2.580219093,144,-96.46673608,12519,269.0104837,346.28720768,368.3411514,376.02972964,402.22526796,298.6615107,196.3664812,397.330452
329,268.1523438,0.500312805,277.1258545,1.0,3.081697227,201,337.6635132,1.0,0.093797207,10.12177693,139,371.8738098,0.0,0.961058974,1.0,13.10423629,120,389.6726074,0.076035708,7.71076689,120,402.4194946,1.0,6.129313976,162,103.2833474,0.269742448,166,-93.48879569,11450,273.0359959,341.07177142,383.530850149,374.55694968,380.8680489,281.8899651,373.73273008,405.84186006
326,258.7871094,0.563912392,306.6430664,1.0,3.251532324,190,333.8632813,1.0,0.101762421,11.25781675,141,372.3666992,0.187747002,0.0,1.0,9.627520652,143,368.8007813,0.009628443,6.991955029,139,407.137207,1.0,6.235485454,150,104.5345452,1.888797588,185,97.29490038,11118,263.9736345,337.53849378,371.86417952,375.70769257,382.0643364,311.21653159,369.61026072,410.43498451
330,281.6674805,0.432272822,290.6916809,1.0,2.690813956,240,333.2260437,1.0,0.110917822,3.001993481,121,404.0887756,0.0,0.703456163,0.6428473,0.565836023,111,413.4184265,0.05804532,4.348366085,170,547.4481201,1.0,6.055690126,193,103.5111956,0.737941463,126,-90.94760779,12247,286.4322327,336.75468857,360.34047862,369.17333102,409.13407195,295.30228451,238.2988705,444.2278071
329,265.9677734,0.952620745,270.4897461,1.0,6.043514394,183,345.6469727,1.0,0.094254978,9.71058865,143,400.074707,0.408957034,0.0,0.563652992,10.54412936,145,367.5390625,0.262256801,4.399283532,198,551.4140625,1.0,8.336234418,156,108.8356054,0.1341933,168,-111.5768469,11376,270.953796,349.59056381,371.3433708,376.81719778,402.86563661,275.4208596,234.9946148,440.42434172000003
323,268.7275391,1.0,268.7275391,1.0,2.825109056,208,330.9775391,1.0,0.08381781,5.859004793,163,356.2675781,0.0,1.0,0.404989719,9.130956127,148,366.5068359,0.238513768,2.149985523,163,429.1308594,1.0,7.033368803,156,104.2513235,0.102513098,190,-95.00123448,11007,273.66790100000003,334.66027073,369.69984997,359.22521925,367.0127685,273.66790100000003,348.07404135,432.17885395
324,267.3191223,0.214740217,326.0731506,0.422568083,2.3172343,278,326.0731506,0.422568083,0.092515446,2.886177769,209,406.190918,0.0,0.0,0.524101615,8.007396093,203,412.9260254,0.009872587,8.782178837,167,616.7571411,1.0,5.895183332,244,105.0224126,17.31784984,172,-123.0982942,11346,272.2522503,329.82092216,354.99771241999997,363.28109518,412.93128327,329.82092216,179.0491817,376.63599899999997
323,224.300293,0.554406047,272.4052734,0.90107578,3.090844916,157,324.5981445,0.158800647,0.075303271,15.72357724,144,390.8398438,0.097749293,0.0,0.429251552,3.183540654,156,328.9594727,0.029114215,5.572219066,190,566.6577148,1.0,8.813597181,151,108.8522165,1.10038414,159,-110.8266047,12161,229.7644353,328.62164184,332.83978182,385.206865716,395.00427249,277.4375504,221.9288254,425.57330353
122,440.3139648,0.035934996,423.3603516,0.136827648,6.448548542,170,318.8735352,0.0,0.079880983,0.161371901,143,412.7231445,0.13208209,0.054932479,1.0,4.11911834,180,198.8525391,0.007278554,2.050358657,116,509.2475586,0.340093076,12.83784149,162,119.1468634,4.691724277,115,-100.4142326,17504,333.80974485,323.84255985,204.5906896,361.10470613,417.95966248,347.69846779,273.7604814,480.66599961
324,263.8679199,0.701213121,276.9568787,1.0,2.488846115,195,334.0918274,1.0,0.106569007,5.815343541,149,359.81427,0.0,1.0,1.0,9.070162268,132,368.9799805,0.160372317,8.237984338,135,403.8869934,1.0,5.815343541,149,102.7989393,0.627821292,183,-91.44766928,11316,268.86639479999997,337.5071604,371.65784209,362.2757152,369.4643105,281.79059159999997,372.95942355,406.97384157
328,272.1860352,0.86992681,281.1069336,1.0,3.167407223,206,338.4863281,1.0,0.140156284,6.719644285,162,363.6894531,0.0,1.0,1.0,9.390968242,147,371.8364258,0.069214925,0.425898569,133,418.0556641,1.0,5.604941858,170,103.394554,3.281723851,154,106.5093123,11482,277.1304394,341.87442963,374.00939031,366.00178238,372.7853746,285.9367754,356.35001984,423.3581229
317,206.5628357,0.111528188,228.0210419,0.847028315,2.144501557,220,325.3943481,0.0,0.075492918,4.389615703,135,406.3416748,0.0,0.161242083,0.477389425,1.938311216,221,291.6750793,0.043076217,0.871760394,137,438.9721375,1.0,6.597962378,190,104.9040155,1.088921396,157,-93.93044038,11652,212.0446749,329.11988593,296.28977676,368.66080041,410.68288838,233.3928628,338.24516661,442.01864624
271,263.4443359,0.459525436,281.4047852,1.0,1.541301551,174,318.3569336,0.260669857,0.08271262,11.48981919,161,396.2412109,0.581414521,0.0,0.633816123,1.5998101,170,325.5424805,0.005035477,3.349148257,168,431.4077148,1.0,8.713509796,169,108.8395462,4.123117015,167,80.57892403,13214,268.4059012,322.18360724,329.10034797000003,380.320169243,399.10085931000003,286.1931992,342.60251125,437.40658953
327,267.244812,0.188097969,364.2552795,0.905561924,2.930639013,285,314.4189453,0.666422546,0.075761043,1.48052666,141,414.7921143,0.399465948,0.0,0.569695592,5.943526995,143,400.42453,0.110811017,5.668278547,175,529.4915771,1.0,7.473863871,210,107.8335937,0.487739187,149,-90.42964525,11554,272.3560285,318.72240489,373.67073975,358.64437527,420.36028216,367.65637198,252.9184206,461.15291761000003
328,255.1806641,0.420279235,304.3442383,0.774502158,2.529982785,228,334.6821289,0.339208066,0.10331884,5.535906794,141,400.6582031,0.0,0.0049897,0.7029984,3.612310671,139,404.1333008,0.000518807,2.444145774,155,471.9384766,1.0,6.12425188,190,102.528245,2.156998792,152,-89.65212832,11522,260.328928,338.07783421,369.61001627,373.20372777,405.08365094,308.73103498,307.10939357,472.65475722
328,274.4803467,0.656667769,292.1543884,1.0,1.965375825,305,292.1543884,1.0,0.114835031,3.619803753,135,411.752533,1.0,0.0,0.368675411,10.93581748,126,399.0195313,0.895490944,9.88548651,127,400.4165955,1.0,9.282668616,177,109.876499,1.045249004,161,-93.61631021,11415,279.35957659999997,296.7652452,378.446123961,364.01730232,415.86840299,296.7652452,376.69142867,403.10610954000003
325,274.434082,0.767186701,287.5957031,1.0,2.473692181,230,328.2973633,1.0,0.085537717,9.017783271,123,401.0932617,0.09504845,0.0,0.561096072,13.42681799,123,391.5541992,0.483039588,7.975172165,226,634.2548828,0.948851764,7.246890592,170,104.5247116,3.344072259,162,-86.61354083,11783,279.2333891,331.99576925,383.457348572,375.59696089,404.09209531,292.21049658,164.3918805,359.78980290000004
330,265.7578125,0.180361643,287.7773438,1.0,1.398714838,271,303.6494141,1.0,0.088990621,7.164725736,133,406.8964844,0.802105725,0.0,0.515057385,16.06432714,134,378.9179688,0.17619592,2.765774907,135,419.5263672,1.0,8.602365032,167,108.7391082,0.959181209,172,-93.05671095,11298,270.7825276,307.88890513,382.131001742,369.90341162,410.1479433,292.41779273,356.99905456,423.20646182
314,263.0855408,0.104875259,307.6716919,0.831128418,3.508951567,229,328.1785278,0.779217184,0.08995194,4.779051772,30,661.2625732,0.523140311,0.0,1.0,2.681031524,81,429.7489624,0.058747236,0.054566626,120,471.8349915,1.0,8.067966497,170,106.5344104,0.069649805,118,95.95881358,19741,268.1791344,332.18370755,347.6128215,141.5244354,333.6619815,312.19648606,307.55508995,472.61620726
321,242.6264648,0.045914397,264.1708984,1.0,3.712726605,197,330.1894531,0.407553226,0.07685969,14.40076032,144,396.4389648,0.0,0.0,0.351979852,4.156069851,137,415.9887695,0.003631647,5.420509928,180,605.1928711,0.804989696,8.878624026,167,109.0292103,0.946316274,137,-94.18210149,12800,247.9616089,334.17265246,360.66083002,382.079398109,398.16854225,269.3271357,190.5396936,388.62694569999996
323,248.4344635,0.221972987,334.8068542,0.925017178,2.456338601,236,319.3415833,0.804882884,0.079087496,14.06611953,150,389.2187805,0.018554971,0.0,0.791714311,14.06611953,150,389.2187805,0.018554971,0.303500482,159,429.4683228,1.0,7.454556941,177,104.8056742,0.330489004,186,-94.48440356,10886,253.7222898,323.37732976,384.510174006,384.510174006,394.0080272,338.35039227,347.29788406,432.94683912
327,262.1694336,0.444678426,331.637207,1.0,2.578989729,247,318.6083984,0.995101869,0.089890957,13.75468821,146,397.5400391,0.272037834,0.0,0.414602876,16.1756901,149,379.3657227,0.083756775,1.835810109,157,433.3583984,1.0,9.107262001,172,108.3781404,5.320883538,176,-98.65928166,11162,267.250742,322.70007151,382.419632464,381.242052507,398.97662199,335.40175419,344.05218637,436.17007753
323,258.9648438,0.504509032,349.9726563,1.0,3.262527565,211,333.7421875,0.960189223,0.081437349,11.91189319,139,373.4628906,0.0,0.930388331,1.0,13.93027638,131,380.4726563,0.14529641,3.610316745,139,418.921875,1.0,6.914085805,165,105.5514141,1.209216598,182,-99.13335864,11114,263.997835,337.42742972,382.176592693,376.87215388,383.2090737,353.16533819,357.85171709,422.38908601
324,270.8535156,0.488151371,352.8632813,1.0,2.471209152,241,326.0976563,0.943099082,0.076279879,13.10976847,148,378.9638672,0.0,0.782894611,1.0,13.83890368,140,387.4042969,0.042236973,0.710568498,144,426.6962891,1.0,6.996775578,180,104.4644944,1.922634085,180,-89.94852655,11044,275.8031471,329.88911473999997,384.396265152,380.860423948,387.1651863,355.88829821,349.91308196,430.31432401
325,260.8046875,0.523308158,340.0683594,1.0,2.47332163,236,327.6230469,0.927214444,0.098680139,9.383646265,160,370.3105469,0.0,1.0,1.0,12.38268835,132,389.5214844,0.041260395,0.410422936,141,428.015625,1.0,5.850575873,181,104.0464793,1.39236153,176,-92.9875081,11172,265.9537069,331.35009138,382.853729933,372.88398724,379.2525648,343.26213894,348.63862088,431.59313846
327,272.0263672,0.33992523,325.6279297,1.0,1.892314484,277,314.4755859,0.94236666,0.093644619,6.842465647,159,403.9951172,0.000244144,0.298405439,0.75082016,14.63776774,169,389.4306641,0.044190127,0.619778494,180,494.4912109,1.0,7.684824218,201,106.4149579,0.051033117,160,125.8430663,10929,276.9825353,318.52364196,384.992212613,371.99395087,407.62643004,329.32271079,286.4155115,492.872516279
326,266.0605469,0.290348679,335.9082031,0.994125247,2.614855252,261,315.7011719,0.989730656,0.094316006,10.0460404,150,401.6210938,0.120622568,0.0,0.589410186,16.60310937,155,384.3085938,0.088151373,0.466075608,159,436.53125,1.0,9.057969011,182,108.5726929,1.19337623,183,-93.69543249,10745,271.1080301,319.89068829999997,385.387149713,375.86728451,404.146371,339.61623436,340.85061648,439.40248635
325,261.0126953,0.529167593,326.2275391,1.0,2.288676654,228,323.0908203,0.99949646,0.079758883,11.5953346,149,399.0634766,0.265430689,0.0,0.571099401,8.859890206,156,364.2314453,0.11940185,2.262947503,160,427.2158203,1.0,7.428690091,162,105.7345256,0.942740107,192,-94.76385169,10767,266.0338749,326.94854463,367.62913654,378.866479427,401.12130552,329.99350786,349.8798542,430.38198915
327,270.7734375,0.297672987,339.1914063,1.0,2.478920068,246,323.140625,0.994369447,0.078965425,11.74160731,160,371.8554688,0.0,1.0,1.0,14.42864573,139,388.7226563,0.204394594,1.868667398,144,420.0664063,1.0,7.674222025,180,105.4197954,0.931844679,184,-98.74133078,10886,275.68784189999997,327.04928068,384.927017322,375.61514482,382.0739934,342.65297394,356.17913381,423.96803447
328,269.1123047,0.441016257,351.1396484,1.0,2.628119028,245,321.2294922,0.996566713,0.075944185,14.1070305,143,379.0771484,0.061036088,0.883756757,1.0,14.84949665,135,387.8701172,0.166292816,3.398863917,138,417.1044922,1.0,7.915630093,173,105.7748128,1.580771656,183,-106.3783689,10942,274.0259886,325.24635986,385.410778027,381.505042791,387.7695407,354.48044595,359.37030775,420.81144981
94,560.4716797,1.0,560.4716797,1.0,10.39986464,186,359.0439453,0.0,0.077134363,7.572188941,160,413.0947266,0.0,0.0,0.830807984,16.603012,136,440.2705078,0.004226749,4.005629571,123,644.972168,0.417486846,10.39986464,186,114.3807677,13.44994349,125,-116.6801901,17905,227.8612854,363.63869489,329.55617596,355.23892078,420.99990355,227.8612854,156.6460402,349.91306050000003
196,288.6035156,0.001968414,322.8300781,0.165072098,11.81649601,167,354.0595703,0.098054476,0.076585025,2.66050109,133,410.6367188,0.0,0.111055158,0.709498703,11.10117747,111,432.0644531,0.057816435,5.477819775,143,590.8134766,0.55500114,12.66362574,164,118.2395889,8.270993294,111,-102.4124071,16334,293.89156518,359.33834494,337.96526592,360.77833774,416.95475662,328.09364131,202.3157885,402.44080732
326,269.765564,0.296681166,291.570282,1.0,1.979414383,228,328.0352173,1.0,0.087113753,6.724571032,125,399.8274841,0.0,0.836118102,0.413778901,9.638741746,149,373.2121582,0.346852839,0.500376558,133,439.2344666,1.0,5.57677021,170,101.57586,0.315719888,154,-90.7010715,11959,274.7178831,331.59547991,375.11760931,374.6504474,403.86139784,296.18155652,338.13106886,442.13146183
323,269.434082,1.0,269.434082,1.0,2.717154473,209,331.6806641,1.0,0.110734716,13.06731679,171,395.2441406,0.851270318,0.0,0.376424789,7.103029347,161,359.2460938,0.358281821,0.971855776,183,460.8466797,1.0,7.103029347,161,105.9987128,1.244366841,187,90.51458476,10806,274.3983306,335.29624948000003,362.43256868,381.877597012,397.9723034,274.3983306,317.73927996,462.47611195
307,215.1013184,0.37666896,409.2216797,0.957930863,2.572572536,225,322.1414185,0.0,0.087211847,6.389160252,108,409.2216797,0.0,0.957930863,0.45206812,1.906522446,221,297.4064636,0.035019454,3.214829432,97,421.4858704,1.0,8.737028002,180,109.6725096,0.3270477,143,98.27701122,12363,220.6227627,326.1119748,301.90061199,367.54899657,412.56632148,367.54899657,355.40794426,424.85041476000004
301,288.8608398,0.647208571,293.0078125,0.666666687,2.229625287,275,308.8974609,0.666666687,0.120485246,13.64657624,178,400.625,0.085414909,0.182750508,0.634234667,12.07422611,175,402.4570313,0.191770285,6.510863212,173,410.3618164,1.0,11.31986986,205,114.0919524,1.802129519,181,-87.78923215,11759,293.59097011,313.18722449,376.22279844,378.602010345,401.64321614,297.65988226,366.62743786,413.56096569
325,259.5765381,0.584390044,307.8780823,0.952025652,3.250552122,216,333.6590576,0.442526907,0.082261391,7.732961503,163,401.3084412,0.368169695,0.0,0.56392765,13.35616761,171,378.3106384,0.00311284,2.241762878,195,512.4988403,1.0,7.44383619,185,105.1165292,0.817236825,179,-90.82497909,10904,264.6608609,337.34459282,380.647891482,374.52692961,404.81492853,312.25203562,269.48244569999997,478.15563681
313,273.9985352,0.604394615,302.4238281,0.970016003,2.912809933,244,316.671875,0.878095686,0.080338746,8.971912513,171,358.6669922,0.0,0.403570622,0.454337358,11.55665841,165,365.1533203,0.125322342,1.701219095,166,426.9995117,1.0,9.779602436,168,109.9583325,1.378823223,193,-93.13694934,10850,279.03127870000003,320.90671557,369.71886413,362.74217324,370.8996879,306.99426805999997,349.92671263,430.33575863
327,260.3984375,0.416571289,290.2597656,1.0,3.603587687,208,333.7773438,0.443533987,0.135271236,15.48549402,168,393.0556641,0.331242859,0.0,0.47924009,11.39038453,172,366.5351563,0.0280766,0.796520344,181,440.3730469,1.0,8.734003866,176,108.9986105,0.503409176,196,-96.96762834,10545,265.4590652,337.56757593,370.88888274,384.079924993,396.17940164,294.92592515,336.95855173,443.30485747
330,261.109375,0.541451156,349.1679688,0.960036635,2.514224739,254,317.8779297,0.748226166,0.112474248,12.37584536,165,397.9794922,0.48049134,0.0,0.527031362,12.6406719,169,370.7919922,0.194476232,1.141079809,200,480.9912109,1.0,8.176471234,183,107.9560452,0.407555873,194,-93.25311743,10537,266.2150634,321.97670205,375.24168041,380.187330582,399.81338803,352.64488524,298.79915989,481.35143435
328,261.7988281,0.54341954,363.7558594,0.7712062,3.0011398,251,322.3945313,0.720256329,0.091783017,13.80961086,162,393.84375,0.507011533,0.0,0.50780493,14.37161121,165,375.7890625,0.171084151,1.462830205,203,505.4414063,1.0,8.374041615,191,109.3823445,0.162619563,185,-109.9013405,10676,266.8729508,326.47050505,379.671079151,382.949011094,396.95188143,367.75949335,276.1029867,484.93269277
225,308.9316406,0.005951019,455.859375,0.291691452,2.817360732,229,289.9921875,0.0,0.076951243,3.044326719,162,405.9853516,0.0,0.270725578,1.0,1.934963521,100,466.7924805,0.029114215,3.770929022,165,667.7851563,0.569939733,8.178515092,201,109.236257,1.534226538,99,-94.03998096,15628,313.34569035,294.79772726,311.97634113,367.98797358,410.83648298,321.48488725,135.9722115,327.3178967
310,236.0222778,0.005951019,587.1208496,1.0,6.125750134,246,331.2859802,0.499473572,0.086564429,7.44861337,31,602.6504517,0.265690088,0.0,1.0,6.75558124,137,461.6248779,0.170946822,0.605142065,121,564.6602783,0.924422085,11.97329018,214,117.0550982,6.704368001,139,61.12584923,21195,241.497933,335.88201833,316.01559177,191.5252194,390.5540196,202.4676013,227.2232342,429.20468617
310,217.1625977,0.00796521,289.5214844,0.621377885,5.740892067,223,322.8530273,0.381597608,0.084824905,13.67560778,186,400.3466797,0.392812997,0.0,0.495994478,17.14895244,189,372.5058594,0.138262004,0.450609066,178,580.7163086,0.786709368,11.93678122,196,116.4913301,3.574225923,168,-101.6488144,11777,222.8582421,327.58686946,378.334910764,378.879006729,401.37247078999997,294.71374628,213.452557,413.48696216999997
310,192.0634766,0.059922177,276.6796875,0.846143305,5.130216642,125,326.9482422,0.379583418,0.08784619,15.18248054,121,391.8408203,0.592172146,0.0,0.500022888,8.906771981,101,353.7978516,0.138796061,4.646583622,205,635.6796875,0.855298698,10.34953169,105,113.5372584,1.944313522,145,91.03364966,13551,197.9823691,331.42757493,358.21452707,384.549913983,395.5873282,282.01730680000003,164.7045882,359.00398340000004
310,251.28125,0.001968414,352.2304688,0.817166388,5.494164191,250,339.0126953,0.804165721,0.081254289,1.497573015,151,403.7822266,0.0,0.296681166,0.553307414,13.87384488,120,429.9658203,0.118516825,7.326978347,137,503.7998047,0.491721988,7.703329818,210,105.6587557,13.48142162,124,-115.3979097,13782,256.7735033,343.13572057,337.6269592,365.69109128,410.29146317,355.86686396,279.8551887,482.01315428
322,246.4179688,0.018951705,338.8125,0.927031338,7.309127774,211,330.3457031,0.912062228,0.084641799,14.06152867,131,400.4726563,0.081681542,0.0,0.347127497,17.6088148,132,391.8789063,0.098237582,5.980214107,192,764.0820313,0.521614432,12.05817665,154,116.6763439,0.901084341,129,117.061042,13462,252.042231,335.24951095,383.593799546,378.904810525,401.31211011,343.6371277,43.59937719999999,231.1387833
318,251.5234375,0.010986496,330.078125,0.935042322,5.437048949,176,345.953125,0.605355918,0.08784619,6.978522006,122,399.8789063,0.033630885,0.0,0.640466928,9.604201235,124,394.9453125,0.019745175,3.741222628,158,531.3085938,0.782696247,6.640226055,154,105.2978185,0.971049325,124,-95.96488953,13018,256.9940108,349.66312034,379.224328305,374.83088805,403.80832378,334.46016975,252.2590892,459.81557007
317,225.8130493,0.50730145,352.3359985,0.675440609,2.623646435,206,338.8468933,0.650400579,0.102769509,6.62281772,141,394.5202026,0.0,0.256168455,0.565026343,5.04022782,119,442.1110229,0.097611964,6.068977891,164,555.8926392,1.0,4.686703997,170,101.4829002,2.744120439,130,-96.73368195,12738,231.2165799,342.01856301,333.79330719,376.57732015,398.96333985,354.70794178,230.3702732,435.66539769
325,252.0717773,0.782513142,265.1870117,1.0,4.1210672,172,333.4262695,1.0,0.106797896,12.89917378,137,375.6000977,0.0,0.386221111,0.50981921,5.17792823,153,346.7929688,0.34457922,5.670311688,193,551.8608398,1.0,7.590554402,154,107.2263771,1.789280501,167,-98.6925065,11859,257.2999825,337.39075956,350.34939101,378.783402797,385.08507199999997,270.2945973,233.9075067,439.63811814999997
315,299.1302185,0.429251552,487.4414063,1.0,2.705188234,264,339.6553345,0.782513142,0.080521859,3.30348961,154,397.4177856,0.0,0.915587068,0.834744751,17.20831819,119,414.9922485,0.160418093,12.3152669,0,538.3300171,1.0,4.24810105,230,100.0897417,16.29255153,104,-122.2594785,24353,303.67021649000003,342.80225715,345.82180283,366.19114612,405.20548872,293.22079061,241.6986428,450.42981799
325,269.2739258,0.563332558,294.9384766,1.0,3.944000444,221,330.1411133,1.0,0.084733352,2.307077553,158,414.75,0.206317231,0.0,0.375600815,10.03608834,167,363.7001953,0.073350117,8.428920654,280,764.8266602,1.0,8.545558297,170,109.2396254,0.767537667,160,-93.55451758,11168,274.29710769999997,334.19245712,367.74001993,360.87937568,419.0298076,299.62444879,42.32599859999999,230.35388160000002
325,262.2226563,1.0,262.2226563,1.0,2.246347098,222,319.0664063,1.0,0.102568969,11.86615378,156,374.9042969,1.0,0.0,0.439262062,3.371201414,182,343.8417969,0.333333313,7.072931265,156,362.40625,1.0,6.452054702,158,103.5358568,1.420344232,196,-96.6126991,10809,267.3042813,323.05569371,346.93487639,377.717725851,383.9911201,267.3042813,365.1352784,372.1621094
170,305.1360779,0.020004578,440.8147888,0.124055848,1.74275616,166,327.8128967,0.035019454,0.10130465,7.888618118,150,402.5552673,0.317677587,0.0,0.476768166,1.776255814,176,276.1519165,0.001571679,0.346206175,136,466.6285095,0.406317234,7.920336192,157,105.9248812,0.377080069,136,-145.8452439,16525,309.37757735,331.31056692,280.992275,373.75485791,405.89501688999997,336.92037064,312.41414246,467.68836311
243,197.0605469,0.001968414,290.8071289,0.311192483,3.174438214,192,312.7456055,0.146074623,0.081071183,14.5179242,169,390.6547852,0.0,0.0,0.192584097,2.353300081,239,210.5361328,0.071229115,7.628377457,156,667.9897461,0.659617007,10.49155176,176,112.5290447,12.87745388,141,-111.5134485,14741,202.6820897,317.15049044,216.0795947,384.579907849,394.9366124,295.5859286,134.2672652,326.6397422
270,294.8068848,0.666666687,332.1644897,1.0,7.35482828,174,353.7730713,0.947661579,0.097779818,8.440328742,102,394.1603394,0.0,0.997436464,1.0,1.892422461,62,410.1639709,0.133730069,2.851814453,80,421.2338562,0.674311459,8.001802177,161,107.0920257,4.200113428,130,-125.972768,14302,300.09690932,357.61950285,364.26273161,378.370133895,398.27677517,336.81121645999997,355.51209487,424.73227469
321,261.4624023,0.638609231,319.2568359,1.0,8.921389999,217,325.4404297,1.0,0.088676721,19.34677439,128,394.7792969,0.0,1.0,0.668031275,5.134346023,93,416.815918,0.376607925,1.468770825,118,444.6381836,0.842191219,16.65790968,156,128.0875544,1.786336591,140,-88.21737444,12559,267.1953505,330.76642549,360.30263752,380.306794265,397.63445928,324.60167753999997,333.32081876,446.76471123
311,259.9274292,0.129869536,307.9506836,0.858136892,1.983698457,221,337.4564819,0.416571289,0.084092475,1.360424216,151,400.0150757,0.0,0.270725578,0.685328484,2.881458176,145,407.4493713,0.04835584,5.811702756,151,560.3270264,1.0,4.019670529,190,99.3538871,10.18286488,143,-102.8473997,12651,264.9651226,340.48833045,362.58558732,369.85756152,406.01897859,312.16156808,226.9217601,431.52745801
325,250.0,0.440558493,297.8598633,0.820141912,2.555817578,207,330.3496094,0.802197278,0.126298919,14.12156488,162,393.1967773,0.557457864,0.0,0.544609725,7.322855314,166,360.2734375,0.154436558,4.498932826,189,542.4589844,1.0,7.322855314,166,105.3652797,1.915022845,184,90.0681521,11233,255.172175,333.97924839,363.43681478,383.409195989,396.5097652,302.40336903,242.3886438,448.96918095
328,240.3222656,0.329640657,278.7431641,0.779217184,2.011296285,223,320.7792969,0.710276961,0.083909363,13.83576288,161,371.8164063,0.471656352,0.0,0.378347427,9.063334757,162,361.7089844,0.199679554,0.28585556,176,448.8076172,1.0,8.264007249,163,108.074239,0.262172012,188,92.31249832,10835,245.5510498,324.64625665,365.52338237,376.74698494,383.6050694,283.52674939999997,329.27471018,450.88474169
